Date,HeatFlux
2021-06-29,-33870.71
2021-07-01,-45364.895
2021-07-08,-68134.98
2021-07-15,-38174.434
2021-07-22,-38856.156
2021-07-29,-44516.902
2021-08-01,-53573.316
2021-08-08,-49430.668
2021-08-15,-39009.227
2021-08-22,-34927.188
2021-08-29,-36275.6
2021-09-01,-43257.492
2021-09-08,-47993.34
2021-09-15,-30043.559
2021-09-22,-41815.34
2021-09-29,-31615.76
2021-10-01,-38973.754
2021-10-08,-30854.87
2021-10-15,-38603.375
2021-10-22,-40294.203
2021-10-29,-46269.54
2021-11-01,-39791.145
2021-11-08,-48679.01
2021-11-15,-42150.477
2021-11-22,-33803.36
2021-11-29,-46849.1
2021-12-01,-40592.34
2021-12-08,-36581.395
2021-12-15,-56089.164
2021-12-22,-39555.51
2021-12-29,-35157.74
2022-01-01,-49528.71
2022-01-08,-59002.5
2022-01-15,-36808.133
2022-01-22,-40452.406
2022-01-29,-29749.549
2022-02-01,-45562.848
2022-02-08,-46198.023
2022-02-15,-57131.02
2022-02-22,-39699.25
2022-03-01,-64211.832
2022-03-08,-42330.887
2022-03-15,-61726.348
2022-03-22,-30424.117
2022-03-29,-37805.13
2022-04-01,-35946.28
2022-04-08,-46476.188
2022-04-15,-30508.836
2022-04-22,-44107.805
2022-04-29,-50958.438
2022-05-01,-70998.85
2022-05-08,-44388.53
2022-05-15,-33224.637
2022-05-22,-31858.676
2022-05-29,-44966.27
2022-06-01,-62922.273
2022-06-08,-35071.56
2022-06-15,-53632.574
2022-06-22,-60805.164
2022-06-29,-42005.703
2022-07-01,-44586.652
2022-07-08,-36651.11
2022-07-15,-22341.494
2022-07-22,-53243.83
2022-07-29,-51246.03
2022-08-01,-58981.832
2022-08-08,-29855.055
2022-08-15,-35731.59
2022-08-22,-50049.75
2022-08-29,-43255.18
2022-09-01,-41449.92
2022-09-08,-22798.25
2022-09-15,-35746.258
2022-09-22,-40193.97
2022-09-29,-64428.605
2022-10-01,-52372.332
2022-10-08,-28338.576
2022-10-15,-47915.594
2022-10-22,-45316.793
2022-10-29,-39016.188
2022-11-01,-43703.176
2022-11-08,-46676.395
2022-11-15,-50770.273
2022-11-22,-38962.37
2022-11-29,-27845.633
2022-12-01,-38613.188
2022-12-08,-57276.492
2022-12-15,-48536.94
2022-12-22,-23874.34
2022-12-29,-37655.38
2023-01-01,-35809.99
2023-01-08,-43889.844
2023-01-15,-43731.3
2023-01-22,-46815.227
2023-01-29,-38491.19
2023-02-01,-22458.756
2023-02-08,-37368.457
2023-02-15,-43341.6
2023-02-22,-40055.926
2023-03-01,-41960.33
2023-03-08,-47559.355
2023-03-15,-34234.4
2023-03-22,-32527.617
2023-03-29,-41813.645
2023-04-01,-40399.684
2023-04-08,-35141.86
2023-04-15,-48074.652
2023-04-22,-46323.75
2023-04-29,-35234.758
2023-05-01,-41043.895
2023-05-08,-67697.1
2023-05-15,-28464.67
2023-05-22,-33294.51
2023-05-29,-53091.566
2023-06-01,-52154.805
2023-06-08,-35075.496
2023-06-15,-32864.26
2023-06-22,-45945.773
2023-06-29,-59032.87
2023-07-01,-41533.566
2023-07-08,-36608.836
2023-07-15,-35042.367
2023-07-22,-37085.695
2023-07-29,-48782.344
2023-08-01,-42443.47
2023-08-08,-48801.555
2023-08-15,-36054.312
2023-08-22,-40175.516
2023-08-29,-46646.715
2023-09-01,-44959.09
2023-09-08,-36055.082
2023-09-15,-37984.67
2023-09-22,-39300.66
2023-09-29,-28249.135
2023-10-01,-30183.299
2023-10-08,-32871.71
2023-10-15,-48559.754
2023-10-22,-28055.248
2023-10-29,-38770.6
2023-11-01,-37568.918
2023-11-08,-37751.703
2023-11-15,-34410.402
2023-11-22,-32860.145
2023-11-29,-46821.395
2023-12-01,-54946.8
2023-12-08,-28693.955
2023-12-15,-42706.566
2023-12-22,-41323.46
2023-12-29,-39359.91
2024-01-01,-37924.887
2024-01-08,-45719.836
2024-01-15,-32325.482
2024-01-22,-32794.152
2024-01-29,-35120.098
2024-02-01,-33063.137
